Country/Region/World,ISO,Sex,Year,Mean BMI,Mean BMI lower 95% uncertainty interval,Mean BMI upper 95% uncertainty interval,Prevalence of BMI>2SD (obesity),Prevalence of BMI>2SD lower 95% uncertainty interval,Prevalence of BMI>2SD upper 95% uncertainty interval,Prevalence of BMI>1SD (overweight),Prevalence of BMI>1SD lower 95% uncertainty interval,Prevalence of BMI>1SD upper 95% uncertainty interval,Prevalence of 1SD<BMI<2SD,Prevalence of 1SD<BMI<2SD lower 95% uncertainty interval,Prevalence of 1SD<BMI<2SD upper 95% uncertainty interval,Prevalence of minus1SD<BMI<1SD,Prevalence of minus1SD<BMI<1SD lower 95% uncertainty interval,Prevalence of minus1SD<BMI<1SD upper 95% uncertainty interval,Prevalence of minus2SD<BMI<minus1SD,Prevalence of minus2SD<BMI<minus1SD lower 95% uncertainty interval,Prevalence of minus2SD<BMI<minus1SD upper 95% uncertainty interval,Prevalence of BMI<minus1SD (underweight),Prevalence of BMI<minus1SD lower 95% uncertainty interval,Prevalence of BMI<minus1SD upper 95% uncertainty interval,Prevalence of BMI<minus2SD (moderate & severe underweight),Prevalence of BMI<minus2SD lower 95% uncertainty interval,Prevalence of BMI<minus2SD upper 95% uncertainty interval
World,NA,Girls,1979,17.3396227158107,17.0404275176446,17.6258281034924,0.00854070436202639,0.00568272435331855,0.0122301981614809,0.0512286789803146,0.0412700582988751,0.0626778012517824,0.0426879746182882,0.0334431075060983,0.053928341706303,0.623602330431923,0.581710314211465,0.665984452927187,0.235078569925552,0.195867939869118,0.27652594730464,0.325168990587763,0.283271736059138,0.36646854253163,0.0900904206622109,0.0630022595833409,0.120503506058652
World,NA,Girls,1980,17.365070896263,17.093165426731,17.6311654517737,0.00888430746600555,0.00604117069513182,0.0125442435958861,0.0526718850250337,0.0429262591511245,0.0639012429526911,0.0437875775590281,0.0347891170244917,0.0547670776871743,0.623422498484945,0.583839941924265,0.663837674449542,0.234066009974856,0.19651249249114,0.273620081055638,0.323905616490021,0.283950692054792,0.363529014093855,0.089839606515165,0.0643093221221628,0.118407833300215
World,NA,Girls,1981,17.3906086089619,17.1393425880004,17.6369938876489,0.00926426270756243,0.00643283854118584,0.0128385735302381,0.0542233191334625,0.0447250476176006,0.0652247517024039,0.0449590564259001,0.0361276631417091,0.0555881476087503,0.623024093976056,0.585102122402166,0.661317847442568,0.233060393242272,0.197326300544557,0.270806230878087,0.322752586890481,0.284707875425645,0.360313768336061,0.0896921936482087,0.0653917462698692,0.116635670783509
World,NA,Girls,1982,17.4162050751181,17.1825328454942,17.6431958547276,0.00968179360404444,0.00684357589503427,0.0131679159297524,0.0558848825372778,0.0467316658615883,0.0665586773164329,0.0462030889332334,0.0375414604653838,0.0564914994170399,0.622423761192318,0.586649263739754,0.658821775882624,0.232047107069616,0.198044833559683,0.268092187065447,0.321691356270405,0.285928124595548,0.357516028784844,0.089644249200789,0.0664025556371459,0.115341177999414
World,NA,Girls,1983,17.4425958780779,17.2239493708961,17.6541320443988,0.0101391301088875,0.00728082935912716,0.0135930631812075,0.0576672348327232,0.0486431357843348,0.0681086808849585,0.0475281047238357,0.0390732987304282,0.0576893520947806,0.621656937815418,0.587522579169596,0.656317224247046,0.231009375762724,0.198496507245269,0.265241287363096,0.320675827351858,0.286784186799266,0.355119277426098,0.0896664515891342,0.067620483304444,0.114138878822194
World,NA,Girls,1984,17.4702055303522,17.2642879273236,17.6668513929726,0.0106408810839859,0.00776048685685316,0.0141108785127981,0.0595801430389677,0.0507133472482891,0.0696960240633577,0.0489392619549818,0.0405604721535178,0.0588752965313396,0.620770966477311,0.587972108051292,0.653520124948298,0.229930501084603,0.199088651985383,0.262533974873494,0.319648890483721,0.28756216683243,0.352317569636245,0.0897183893991189,0.0688482697939322,0.112960531718338
World,NA,Girls,1985,17.4999642507512,17.3035306152695,17.6842623504543,0.0111905016356514,0.00826583283085994,0.0146699447235307,0.061625671484909,0.05296463851684,0.0715774820001286,0.0504351698492576,0.0422599321847824,0.0601006223569512,0.619808886681017,0.588480192701754,0.651105703351746,0.228797439452088,0.199409148842806,0.259885216855956,0.318565441834074,0.287773281699029,0.349608970018795,0.089768002381986,0.0697002406241453,0.111946578576219
World,NA,Girls,1986,17.53203124814,17.3454774309778,17.7077548121815,0.0117870111080389,0.00884428343915091,0.0152414182058439,0.0638048640718803,0.0551939489225192,0.0735168196707411,0.0520178529638414,0.0439529170883349,0.0614134016789953,0.618789503574244,0.588771496020438,0.64849211293134,0.227607452339757,0.199636120041187,0.257245515701737,0.317405632353875,0.288020581582347,0.347173157899376,0.0897981800141186,0.0704240461733217,0.110916484172597
World,NA,Girls,1987,17.5657564163414,17.3906158007818,17.7353594506946,0.0124326218162897,0.00949566602010722,0.0158712018066781,0.0661117485071259,0.0575936827797415,0.0756124890648487,0.0536791266908362,0.0457367588129915,0.0627253468813786,0.617710262193892,0.589093151823858,0.645812720135606,0.226360466638672,0.199905280834446,0.254709250042692,0.316177989298982,0.288141069892052,0.344474817760122,0.0898175226603095,0.0709940624328246,0.109953644938322
World,NA,Girls,1988,17.6006360389656,17.4311208271585,17.7603372196007,0.0131240295188236,0.0101673919914462,0.0165765898407004,0.0685285856136479,0.0602545156243794,0.0776885345130646,0.0554045560948243,0.0475016556320895,0.0643003613076747,0.616565666449104,0.589457663065751,0.643460283038878,0.225086201467128,0.199967396710294,0.251732667981735,0.314905747937248,0.288451437415349,0.342093725867308,0.0898195464701197,0.0716187440485392,0.108881804461005
World,NA,Girls,1989,17.6357351513232,17.4745752069522,17.7866036298639,0.0138568538480865,0.0108682449885035,0.0172942053825645,0.0710269447985343,0.0628315843924962,0.0801105558360533,0.0571700909504478,0.0494837437248075,0.0658401047520298,0.615371862800353,0.589426524056927,0.640851190145549,0.223809632599847,0.200073193673236,0.249166799649319,0.313601192401113,0.288459573483826,0.339599503908557,0.089791559801266,0.0721731255495264,0.108047108332317
World,NA,Girls,1990,17.6703377132527,17.5148044128186,17.8125677861766,0.0146254449888889,0.0116130977880192,0.0180256954463653,0.0735816907805698,0.0655256774303666,0.0824727805781613,0.0589562457916809,0.051338929683691,0.0674808470878042,0.61412375774011,0.589592687287734,0.638388076455243,0.222554132199265,0.199969042732297,0.246841419075593,0.31229455147932,0.288301129530113,0.337000296705761,0.0897404192800553,0.0727674337056611,0.107330182301292
World,NA,Girls,1991,17.7043517786456,17.5575199299169,17.8395292011818,0.0154262698694157,0.0123980140021779,0.0188249990175034,0.0761771902269102,0.0682999070913147,0.0848183166400063,0.0607509203574945,0.053290204583781,0.0691245346149849,0.612860555409996,0.589653209692306,0.635988483541884,0.221314292389607,0.199850422242518,0.244384649837223,0.310962254363094,0.287896374113857,0.334301600170142,0.0896479619734866,0.0732636462310833,0.106530668044389
World,NA,Girls,1992,17.7374301541599,17.5980127523427,17.865165656578,0.0162643549968693,0.0132609334634325,0.0196045165057045,0.0788268820354811,0.0710849889667993,0.0871734388364202,0.0625625270386117,0.0551955326021286,0.070835047372795,0.611581153353756,0.589297075328286,0.633671833118229,0.220078708944054,0.199665726463605,0.242077949553607,0.309591964610763,0.287932254780611,0.331982825271169,0.089513255666709,0.0737172285229326,0.10572387562225
World,NA,Girls,1993,17.7691935569989,17.638359658782,17.8883192758672,0.0171440544860433,0.0141546409492736,0.020488742736104,0.081542780075487,0.0739411690489278,0.0898260100674822,0.0643987255894437,0.0571654806264713,0.0723548137860335,0.610290860748301,0.589190467592391,0.631493696884013,0.218827972796039,0.199267819784611,0.239997218931123,0.308166359176212,0.287471921816132,0.329539626362198,0.0893383863801725,0.0740227583248691,0.104743784089255
World,NA,Girls,1994,17.7998178696715,17.6765787582217,17.9147340740561,0.0180704753951841,0.0151041760412554,0.0213795547102174,0.0843363213007419,0.0768708727628681,0.0925129936826336,0.0662658459055578,0.0592002524939096,0.0741884594223212,0.608987083961839,0.589239094439887,0.629092577027071,0.217544749940896,0.198825105897528,0.237639602048568,0.306676594737419,0.286918443557197,0.327003323243203,0.0891318447965226,0.0744891886653844,0.104106707162683
World,NA,Girls,1995,17.8299795027348,17.7143203610114,17.938624004892,0.0190489900608688,0.0160771020532158,0.0223592001252798,0.0872155065930406,0.0798442594475699,0.0951151500539939,0.0681665165321718,0.0612097745454924,0.0758441336762364,0.607680851679612,0.588731121226342,0.627018983334587,0.216206063677957,0.198150172280096,0.235239656113591,0.305103641727348,0.286113797785626,0.324442791137768,0.0888975780493912,0.0747316238276412,0.103459467754929
World,NA,Girls,1996,17.8602358369263,17.7512337482809,17.9629022608706,0.0200811139814459,0.0170817020393941,0.0233681568044445,0.0901833576959743,0.0828483959626905,0.0980729838610217,0.0701022437145284,0.0631915978279205,0.0776213070752132,0.606388552193039,0.588066894913202,0.624951952641794,0.214796662482405,0.197462198042168,0.233072347133784,0.303428090110987,0.285244332290535,0.322032489341397,0.0886314276285816,0.0749432019878135,0.102715896300202
World,NA,Girls,1997,17.8910860442178,17.786713853456,17.9887936226835,0.0211666355860976,0.0181265448794067,0.0244561439561572,0.0932381785295562,0.0861297358206009,0.101036316628204,0.0720715429434586,0.0652441812378759,0.0793689216286444,0.605105754787342,0.587197533767968,0.622980852094663,0.213324040729906,0.19650191942584,0.230872853124938,0.301656066683102,0.284255118941241,0.319462562027032,0.0883320259531961,0.0751785050554158,0.101939134639891
World,NA,Girls,1998,17.9220536453912,17.8225246743265,18.0158960492852,0.0223098716250497,0.0193054343226887,0.0255804258113687,0.0963946679829268,0.0893214489487781,0.103988222440063,0.074084796357877,0.0672831909034471,0.081307013442847,0.603792225615438,0.586739645387462,0.621009854948112,0.211785228544165,0.195745180300144,0.22900387445172,0.299813106401635,0.283187466872679,0.316840422660524,0.0880278778574704,0.0754603811993238,0.101207366305061
World,NA,Girls,1999,17.9530800728766,17.859583590843,18.045627793106,0.0235134621505908,0.0205110706587069,0.0268114128945889,0.0996576666274134,0.0926553708586245,0.107216095296526,0.0761442044768226,0.0693995801736965,0.0831633295333626,0.602410625711568,0.585790430825227,0.619287156917223,0.210191097305769,0.194769996010343,0.226935330541334,0.297931707661019,0.28189365569851,0.314135960019504,0.0877406103552504,0.0756115343111676,0.100360612668362
World,NA,Girls,2000,17.9842773358368,17.8936271927369,18.0733718304272,0.0247767376515287,0.0218074099822782,0.0280628351418136,0.103025661124036,0.0960192655210891,0.110571277944418,0.0782489234725068,0.0716892114520369,0.0852512511898121,0.600942413931251,0.584743618848725,0.617250222495098,0.208546710170456,0.193639893998706,0.22461192869576,0.296031924944713,0.280449358515096,0.311741592877965,0.0874852147742575,0.0758650169802471,0.0995525988800347
World,NA,Girls,2001,18.0158279447308,17.9262499013755,18.1014467720132,0.0261033654019301,0.0231309473886972,0.0293832354999183,0.106511838117349,0.0995554250516941,0.114055371700299,0.0804084727154186,0.0738830910230939,0.0874504848256889,0.599384521546869,0.583497900364887,0.61521165796235,0.206845669139938,0.192313226583657,0.222237755403518,0.294103640335782,0.278742835172442,0.309305492352283,0.0872579711958446,0.0759424427354691,0.0988679032123522
World,NA,Girls,2002,18.0476583867356,17.9600753419494,18.1326521356659,0.0274910052832312,0.0244673080813565,0.0307687354702654,0.110116695845152,0.103218225114977,0.117524159396355,0.0826256905619206,0.0761627074587275,0.0897017846363799,0.597744647418758,0.582351177529606,0.613133138090194,0.205084855067842,0.191068148461841,0.219907755899074,0.292138656736091,0.277335464845232,0.306986067838972,0.0870538016682488,0.0759181152471182,0.0984647082944436
World,NA,Girls,2003,18.0798044473683,17.9942740814375,18.1628077007884,0.028947287858156,0.0258525552904404,0.0322915455931471,0.113849617853069,0.106917267369,0.121248026708944,0.084902329994913,0.0784472456736932,0.0920170193517377,0.595991839675039,0.580905250522235,0.611104972672604,0.203275479346055,0.18968247322386,0.217609862644964,0.290158542471892,0.275728208476549,0.304673477035883,0.0868830631258366,0.0761815212186541,0.0979503290088213
World,NA,Girls,2004,18.1123317983711,18.029092881867,18.1925245503251,0.0304764440221242,0.0273356614653416,0.0338707039593727,0.117711378511854,0.110664383163286,0.125177660857538,0.0872349344897293,0.0808099674087805,0.0943772774978993,0.594129663138492,0.579179343515006,0.608860856133287,0.201410675793541,0.187932070808743,0.21534385657186,0.288158958349654,0.274025540018866,0.302410189436735,0.0867482825561136,0.0762914988082469,0.0977727494406668
World,NA,Girls,2005,18.1446960229242,18.063741364995,18.2240594771079,0.032084588681034,0.0288673787717455,0.0355877518605395,0.12170038879162,0.114510688604834,0.12919775205022,0.0896158001105864,0.0831059574399382,0.0967497125813656,0.592178778173076,0.577138660381757,0.60673541537739,0.199487710625599,0.186180739992445,0.213129246552765,0.286120833035304,0.272264951919295,0.300422496675892,0.0866331224097051,0.0761879350470442,0.0975615029602919
World,NA,Girls,2006,18.176783198203,18.0963114048123,18.2557106502091,0.0337784236379113,0.0304439931224339,0.0374316319710153,0.125825492540446,0.118475186935663,0.133468148388551,0.0920470689025348,0.0855359831930349,0.0993500984420444,0.590127575917554,0.575273082019589,0.604748374216315,0.197502126751703,0.184318895179645,0.211160305621463,0.284046931542,0.270453720902416,0.298376471887965,0.086544804790297,0.076204488082413,0.09743685749795
World,NA,Girls,2007,18.2094547259109,18.1306247825209,18.2890390144606,0.0355712324541533,0.0320704590675151,0.0393657870627129,0.130089313923711,0.122531053771994,0.138017746716219,0.0945180814695579,0.0878920770542261,0.101987388739919,0.587969209053777,0.573066217859774,0.602615565883557,0.195455052322687,0.182179219549018,0.209368469575413,0.281941477022512,0.268185018108415,0.296460250139669,0.0864864246998248,0.0761352119551247,0.0973443913956719
World,NA,Girls,2008,18.2423775517266,18.1628431195996,18.3227852101978,0.0374552996553505,0.0338235318587892,0.0414292520087187,0.134476934154223,0.126794724933128,0.142852496793004,0.0970216344988727,0.0900845466680498,0.104878940626122,0.585727990424745,0.570418543082542,0.600518719409817,0.193357816273299,0.179798508296743,0.207322129241618,0.279795075421031,0.265794433200462,0.29426503987355,0.0864372591477322,0.0759006954655431,0.0972914842548978
World,NA,Girls,2009,18.2760233949587,18.1965892707178,18.3575643908247,0.0394284769155522,0.0355721325122851,0.0436748172692299,0.138982525053984,0.131044749506177,0.147624594089675,0.0995540481384318,0.0923251655358782,0.107737212629762,0.583444875010515,0.567836382437474,0.59868163007886,0.191205545457975,0.17749239995048,0.20551512030553,0.277572599935501,0.263437532406444,0.29219804661189,0.0863670544775261,0.0757350813866322,0.0974256703408147
World,NA,Girls,2010,18.3119172030287,18.2319659778272,18.3944165310911,0.041495324836591,0.0373055145196869,0.0460787837420825,0.143614963038047,0.135154441558415,0.152769005661667,0.102119638201456,0.0945012438380409,0.110722015146088,0.581142526926601,0.565047511910064,0.59696302201381,0.189002759543855,0.174870235393314,0.203402553153283,0.275242510035353,0.260641170366639,0.290319405162717,0.0862397504914972,0.0751558243866865,0.0974677849486397
World,NA,Girls,2011,18.3510997881827,18.2682356604098,18.4342510169799,0.0436627346174988,0.0390436270513127,0.0486803797448304,0.148383837731207,0.139328202531948,0.158317459532924,0.104721103113708,0.0966263593383125,0.113922102777109,0.578823684958463,0.562121410572182,0.595382008971291,0.186754540276378,0.17204598670159,0.201710642475683,0.27279247731033,0.257569577876315,0.28852621034063,0.086037937033952,0.0744797147432416,0.0979562909707433
World,NA,Girls,2012,18.3930766189184,18.3048958037363,18.4789848915067,0.0459423439835043,0.0408500817202332,0.0514749685916381,0.15330355517049,0.14352274667539,0.164182905185028,0.107361211186986,0.098602260800553,0.117104072992944,0.576464974978431,0.558940078190777,0.593933606568506,0.18447525130728,0.16915773940179,0.200287917046147,0.270231469851079,0.254403484880586,0.286573734344518,0.0857562185437987,0.0736354056957935,0.0981268217318766
World,NA,Girls,2013,18.4380715559146,18.3436382575241,18.5331197067985,0.0483444579484935,0.0426584856671795,0.0545495187436443,0.1583878218189,0.147693953174984,0.170424752893552,0.110043363870406,0.10070642923823,0.120714809603714,0.574041735754872,0.555456242641283,0.592303096647276,0.182160639376108,0.166063188131709,0.198927013753732,0.267570442426228,0.250611467343402,0.284874147112083,0.0854098030501197,0.0724479831972507,0.0986563206675303
World,NA,Girls,2014,18.4851130806321,18.3796795096846,18.5920556186063,0.0508773688198802,0.0445359276242159,0.0578884785891172,0.163640362059302,0.151798624238504,0.176608234689636,0.112762993239421,0.102612213033715,0.124301858582762,0.571515938458779,0.551990256838767,0.591087973450402,0.179823596197648,0.162954882429946,0.197599817604246,0.264843699481919,0.246747860604089,0.283135547221019,0.0850201032842719,0.0711919704141936,0.0991889238744637
World,NA,Girls,2015,18.5337562227518,18.4129485272252,18.6599700265115,0.0535476907641094,0.0463884597113019,0.061394005578226,0.169066890407359,0.15617303213788,0.182989608956468,0.11551919964325,0.104454858339263,0.128171841581181,0.568855033731611,0.547955428437523,0.58997095017914,0.177468984303475,0.159843080202835,0.196287105809502,0.26207807586103,0.242532805964066,0.281788879640561,0.0846090915575556,0.0699023887151653,0.100018164592479
World,NA,Girls,2016,18.5828284466041,18.4393046111484,18.7321639623464,0.056358559134409,0.0482287489005543,0.0652970432031829,0.174661535362463,0.160364651281652,0.190030129042133,0.118302976228054,0.1059640904877,0.132081292642857,0.566061403161695,0.54390838568905,0.588792023446407,0.175100571297656,0.156333732097994,0.19497906444013,0.259277061475842,0.238409196202383,0.280325794602961,0.0841764901781861,0.0684492264885554,0.101007368007497
